ticket_id,account_id,account_segment,region,tenure_months,account_contract_value,created_at,resolved_at,priority,issue_type,channel,team,first_response_minutes,resolution_minutes,satisfaction_score,reopened,response_sla_met,resolution_sla_met,churned,churn_window_flag,churn_90d
TCK-16799,ACCT-0803,smb,North America,22,6622,04/30/2025 02:38,04/30/2025 08:21,low,billing,chat,billing,156.0,343.1,3.0,False,True,True,False,False,False
TCK-20429,ACCT-0857,smb,Apac,31,6397,06/02/2025 18:13,02-Jun-2025 20:11,low,onboarding,chat,core_support,6.8,118.5,3.0,False,True,True,True,True,True
TCK-17924,ACCT-0882,midmarket,North America,31,24915,02/09/2025 18:31,2025/02/10 07:17:19,medium,product_bug,E-mail,billing,67.1,766.3,3.0,False,True,False,True,False,False
TCK-15969,ACCT-0332,midmarket,North America,36,13149,24-Feb-2025 11:31,02/24/2025 19:22,Medium,Product_bug,chat,core_support,106.0,471.5,4.0,True,True,True,False,False,False
TCK-16063,ACCT-0671,smb,APAC,26,2702,2025/05/26 14:22:00,27-May-2025 00:34,medium,onboarding,chat,core_support,190.9,612.9,4.0,False,False,True,False,False,False
TCK-11423,ACCT-0685,enterprise,EMEA,37,90882,2025/04/23 09:59:00,2025/04/23 22:48:04,medium,product_bug,email,core_support,77.4,769.1,4.0,False,True,False,False,False,False
TCK-11068,ACCT-0126,smb,EMEA,21,3254,19-Jun-2025 03:40,06/19/2025 10:28,high,product_bug,webform,integrations,201.0,408.5,2.0,False,False,True,True,True,True
TCK-20386,ACCT-0072,smb,EMEA,44,6715,09-Mar-2025 18:23,2025/03/11 00:12:49,medium,onboarding,webform,core_support,,1789.8,4.0,False,True,False,False,False,False
TCK-10134,ACCT-0233,smb,APAC,37,6240,04/08/2025 09:20,04/08/2025 13:26,medium,usability,email,core_support,224.2,246.8,4.0,False,False,True,False,False,False
TCK-11614,ACCT-0077,midmarket,North America,19,31255,2025/09/14 12:30:00,09/15/2025 00:52,Medium,usability,chat,billing,57.7,743.0,4.0,False,True,False,False,False,False
TCK-10227,ACCT-0428,midmarket,APAC,35,19015,07/16/2025 23:40,17-Jul-2025 03:36,medium,billing,chat,integrations,130.4,236.1,3.0,True,True,True,False,False,False
TCK-18045,ACCT-1330,smb,EMEA,16,3545,10/09/2025 18:03,10/09/2025 22:56,medium,onboarding,email,core_support,157.0,293.2,3.0,False,True,True,False,False,False
TCK-13241,ACCT-1081,midmarket,North America,42,28689,07/07/2025 12:02,07/07/2025 17:52,medium,billing,chat,core_support,103.8,350.5,,False,True,True,False,False,False
TCK-15678,ACCT-1087,midmarket,North America,19,28325,05/23/2025 12:07,23-May-2025 14:47,low,billing,,core_support,,160.2,3.0,True,True,True,False,False,False
TCK-12815,ACCT-0948,MidMarket,North America,46,149779,16-Apr-2025 02:22,2025/04/16 07:32:38,high,billing,email,core_support,18.1,310.6,4.0,False,True,True,False,False,False
TCK-20794,ACCT-0336,smb,APAC,35,2079,02-Jun-2025 11:52,06/02/2025 13:11,medium,product_bug,email,integrations,13.3,79.1,2.0,True,True,True,True,False,False
TCK-11632,ACCT-0190,smb,North America,7,2219,10/03/2025 04:50,2025/10/03 05:31:38,medium,billing,email,billing,34.1,41.6,5.0,False,True,True,False,False,False
TCK-15495,ACCT-1131,midmarket,North America,42,30894,01/12/2025 11:51,2025/01/12 16:01:28,high,integration,email,core_support,30.3,250.5,,False,True,True,False,False,False
TCK-20090,ACCT-1141,MidMarket,EMEA,18,19297,27-Feb-2025 13:44,2025/02/28 09:08:13,medium,billing,phone,core_support,110.9,1164.2,4.0,False,True,False,True,False,False
TCK-10773,ACCT-0562,smb,North America,4,5520,09-Mar-2025 02:05,03/09/2025 11:26,low,product_bug,chat,Integrations,173.1,561.3,3.0,False,True,True,True,False,False
TCK-19167,ACCT-0373,smb,North America,17,2686,02/09/2025 12:00,02/09/2025 23:48,medium,feature_request,email,billing,474.9,708.3,4.0,False,False,True,True,True,True
TCK-21340,ACCT-0791,smb,EMEA,14,3336,06/16/2025 13:08,06/16/2025 21:10,high,product_bug,email,core_support,3.0,482.0,5.0,False,True,False,False,False,False
TCK-10396,ACCT-0863,smb,Apac,36,4080,08/28/2025 16:39,08/28/2025 20:28,medium,usability,chat,integrations,30.0,229.4,4.0,False,True,True,False,False,False
TCK-13850,ACCT-0710,midmarket,North America,5,29423,01/06/2025 10:38,01/06/2025 12:59,medium,feature_request,Email,billing,61.4,141.2,3.0,False,True,True,False,False,False
TCK-10168,ACCT-1132,smb,APAC,30,3791,05/06/2025 18:08,05/06/2025 20:27,low,product_bug,Email,premium_support,44.4,139.8,2.0,False,True,True,True,False,False
TCK-19474,ACCT-0768,midmarket,EMEA,34,22947,04/05/2025 17:00,04/05/2025 23:14,medium,Bug,chat,billing,36.4,374.5,3.0,False,True,True,True,True,True
TCK-10129,ACCT-0094,smb,North America,4,3737,2025/08/09 16:55:00,08/09/2025 20:11,high,billing,webform,core_support,65.6,196.2,4.0,False,True,True,False,False,False
TCK-21726,ACCT-0536,enterprise,North America,9,185142,2025/06/19 12:33:00,19-Jun-2025 16:24,high,product_bug,email,core_support,110.4,231.2,4.0,False,True,True,False,False,False
TCK-21910,ACCT-1362,smb,APAC,37,7467,10/03/2025 18:41,10/03/2025 21:49,medium,onboarding,chat,integrations,43.8,188.4,4.0,False,True,True,False,False,False
TCK-21853,ACCT-0210,smb,North America,43,6256,28-May-2025 15:14,05/28/2025 18:38,low,product_bug,phone,core_support,138.6,204.5,5.0,False,True,True,False,False,False
TCK-13284,ACCT-0870,enterprise,North America,39,121086,07/31/2025 08:04,2025/07/31 10:47:07,urgent,feature_request,chat,billing,32.9,163.1,4.0,False,True,True,False,False,False
TCK-11441,ACCT-0800,enterprise,APAC,17,175942,26-Sep-2025 18:51,26-Sep-2025 21:25,high,product_bug,chat,billing,51.0,154.2,3.0,False,True,True,False,False,False
TCK-19435,ACCT-0844,enterprise,North America,44,75725,13-Oct-2025 10:18,2025/10/13 17:57:44,high,integration,webform,billing,181.2,459.7,3.0,False,False,True,True,True,True
TCK-10865,ACCT-0438,midmarket,EMEA,44,8289,08/28/2025 13:25,2025/08/28 18:46:05,low,product_bug,webForm,premium_support,118.9,321.1,3.0,True,True,True,False,False,False
TCK-10908,ACCT-1227,smb,EMEA,7,9170,07/08/2025 03:05,07/08/2025 06:33,low,integration,webform,premium_support,40.0,208.2,4.0,False,True,True,False,False,False
TCK-14865,ACCT-0745,smb,north america,45,4064,01/13/2025 09:31,01/13/2025 11:34,medium,usability,webform,billing,20.2,123.1,3.0,False,True,True,True,False,False
TCK-21187,ACCT-0089,SMB,North America,27,11891,13-Oct-2025 10:40,13-Oct-2025 19:08,medium,onboarding,email,billing,175.7,509.0,3.0,False,True,True,False,False,False
TCK-10820,ACCT-0157,midmarket,North America,33,33412,09/17/2025 13:41,2025/09/17 15:08:25,medium,feature_request,email,,61.8,87.4,3.0,False,True,True,False,False,False
TCK-20344,ACCT-0005,smb,North America,17,6374,03/16/2025 10:25,03/16/2025 13:13,medium,onboarding,chat,core_support,121.4,168.1,4.0,False,True,True,False,False,False
TCK-15439,ACCT-0183,enterprise,EMEA,30,77336,01/01/2025 13:33,01/02/2025 05:11,low,product_bug,phone,integrations,113.3,938.3,4.0,False,True,True,False,False,False
TCK-14549,ACCT-0073,smb,EMEA,12,6633,02/11/2025 08:02,11-Feb-2025 17:45,medium,product_bug,chat,premium_support,45.3,583.1,4.0,False,True,True,True,False,False
TCK-14438,ACCT-0644,smb,North America,25,4545,06/24/2025 16:15,24-Jun-2025 21:01,medium,feature_request,email,core_support,0.6,286.6,4.0,False,True,True,False,False,False
TCK-19597,ACCT-1267,smb,North America,10,5587,05-Sep-2025 16:41,06-Sep-2025 02:57,urgent,onboarding,email,billing,380.1,616.1,3.0,False,False,False,False,False,False
TCK-21628,ACCT-0341,smb,North America,12,3633,05/06/2025 13:14,2025/05/06 14:16:18,medium,feature_request,email,billing,27.4,62.3,4.0,False,True,True,False,False,False
TCK-12700,ACCT-1385,midmarket,North America,17,11701,05/10/2025 09:15,05/10/2025 15:03,urgent,integration,chat,billing,59.2,348.8,4.0,False,True,False,False,False,False
TCK-19540,ACCT-0808,enterprise,Apac,28,125435,06/22/2025 18:47,06/23/2025 00:36,high,onboarding,chat,integrations,21.3,349.5,4.0,False,True,True,False,False,False
TCK-21665,ACCT-0349,smb,APAC,40,4955,05/06/2025 16:46,05/07/2025 07:54,low,usability,email,integrations,97.6,909.0,4.0,False,True,True,True,False,False
TCK-14295,ACCT-0724,midmarket,EMEA,24,14336,2025/07/30 12:58:00,07/30/2025 19:53,medium,integration,chat,core_support,92.0,415.5,2.0,False,True,True,False,False,False
TCK-17849,ACCT-0680,midmarket,North America,39,12252,09/05/2025 14:04,09/05/2025 22:14,medium,,email,billing,2.2,490.4,4.0,False,True,True,False,False,False
TCK-16385,ACCT-0230,midmarket,North America,12,17791,12-Jul-2025 14:59,07/12/2025 16:40,medium,usability,email,billing,40.4,101.5,3.0,True,True,True,False,False,False
TCK-16394,ACCT-0155,enterprise,APAC,27,104449,06/14/2025 08:19,06/14/2025 19:27,low,product_bug,email,core_support,12.1,668.6,4.0,False,True,True,False,False,False
TCK-16010,ACCT-0909,smb,EMEA,42,6621,06/03/2025 17:16,04-Jun-2025 04:13,low,product_bug,chat,integrations,26.2,657.2,3.0,False,True,True,False,False,False
TCK-11480,ACCT-0931,smb,EMEA,17,3758,22-Jul-2025 16:16,07/22/2025 18:09,medium,onboarding,chat,billing,59.2,113.4,,False,True,True,False,False,False
TCK-17520,ACCT-0421,midmarket,North America,34,37215,03/11/2025 12:33,11-Mar-2025 17:56,low,product_bug,email,integrations,32.1,323.4,4.0,False,True,True,False,False,False
TCK-15108,ACCT-0011,smb,APAC,41,3215,02/01/2025 10:15,02/01/2025 23:10,low,onboarding,email,billing,214.4,775.1,3.0,False,True,True,True,False,False
TCK-14519,ACCT-0903,smb,North America,13,5953,09/21/2025 15:35,21-Sep-2025 22:49,high,Usability,chat,premium_support,53.9,434.2,4.0,False,True,True,True,True,True
TCK-18114,ACCT-1187,midmarket,APAC,32,25794,28-Jan-2025 18:31,2025/01/28 23:16:25,low,product_bug,webform,premium_support,53.0,285.4,2.0,False,True,True,False,False,False
TCK-19947,ACCT-1342,smb,North America,34,4128,17-Sep-2025 04:29,09/18/2025 18:38,medium,usability,phone,integrations,43.1,2289.6,2.0,False,True,False,False,False,False
TCK-13432,ACCT-1006,midmarket,N.A.,41,7648,15-Jul-2025 08:20,15-Jul-2025 16:58,high,usability,email,billing,190.7,518.9,4.0,False,False,False,False,False,False
TCK-20244,ACCT-0031,midmarket,North America,36,27475,04/01/2025 15:29,2025/04/01 17:39:04,high,onboarding,chat,core_support,70.8,130.1,4.0,False,True,True,False,False,False
TCK-18719,ACCT-0753,midmarket,EMEA,26,8932,05/16/2025 14:16,05/16/2025 18:02,low,Usability,phone,core_support,142.9,226.3,3.0,False,True,True,False,False,False
TCK-17361,ACCT-0261,midmarket,North America,29,18367,01/28/2025 09:57,01/28/2025 11:20,medium,product_bug,email,core_support,37.7,83.4,3.0,True,True,True,False,False,False
TCK-14453,ACCT-0813,smb,North America,39,2878,2025/03/15 10:50:00,16-Mar-2025 07:03,low,product_bug,email,core_support,96.7,1213.9,3.0,True,True,True,True,False,False
TCK-11099,ACCT-0164,smb,North America,10,5555,10/08/2025 13:16,08-Oct-2025 21:49,high,onboarding,phone,core_support,19.3,513.7,3.0,False,True,False,False,False,False
TCK-19855,ACCT-1379,smb,EMEA,31,4939,06/04/2025 10:52,04-Jun-2025 11:07,medium,feature_request,chat,core_support,5.2,15.8,4.0,True,True,True,False,False,False
TCK-15881,ACCT-1324,smb,North America,3,5472,08/28/2025 10:13,08/28/2025 17:28,high,billing,email,core_support,357.8,435.2,5.0,False,False,True,False,False,False
TCK-14844,ACCT-1025,enterprise,APAC,25,135157,06/26/2025 09:34,06/26/2025 13:09,medium,feature_request,chat,premium_support,57.3,215.3,3.0,True,True,True,False,False,False
TCK-21096,ACCT-0865,smb,EMEA,40,2521,30-Jun-2025 12:24,30-Jun-2025 15:03,high,onboarding,chat,Int.,3.9,159.3,4.0,False,True,True,False,False,False
TCK-15435,ACCT-1148,midmarket,EMEA,14,37491,03/14/2025 14:04,03/14/2025 23:22,urgent,feature_request,email,core_support,8.7,558.2,3.0,False,True,False,True,True,True
TCK-18863,ACCT-1430,midmarket,EMEA,32,24153,03/07/2025 19:28,2025/03/08 00:39:34,medium,onboarding,webform,Integrations,3.4,311.6,4.0,False,True,True,False,False,False
TCK-13293,ACCT-1199,midmarket,EMEA,23,26314,09/18/2025 08:27,2025/09/18 09:56:36,high,feature_request,email,core_support,8.7,89.6,,False,True,True,False,False,False
TCK-21863,ACCT-1229,enterprise,Apac,4,114429,09/15/2025 18:49,09/15/2025 20:25,low,integration,chat,premium_support,2.3,96.1,5.0,False,True,True,False,False,False
TCK-11839,ACCT-1258,smb,APAC,44,5798,02/23/2025 14:10,2025/02/23 15:39:21,medium,integration,email,,22.6,89.4,4.0,False,True,True,False,False,False
TCK-20896,ACCT-0764,midmarket,north america,40,23599,10/09/2025 21:49,10/10/2025 04:40,low,product_bug,chat,core_support,152.5,411.1,3.0,False,True,True,False,False,False
TCK-18829,ACCT-0611,smb,EMEA,25,3016,02/16/2025 09:51,02/16/2025 21:12,high,usability,chat,core_support,174.7,681.2,3.0,False,False,False,False,False,False
TCK-13042,ACCT-1347,smb,EMEA,10,4304,07/05/2025 13:20,07/06/2025 00:56,medium,usability,phone,core_support,66.7,696.1,,False,True,True,False,False,False
TCK-10627,ACCT-0990,midmarket,North America,10,18645,09/11/2025 15:37,09/11/2025 20:20,high,integration,chat,core_support,13.4,283.2,4.0,False,True,True,False,False,False
TCK-18580,ACCT-0501,midmarket,APAC,31,36333,09/02/2025 13:03,09/02/2025 17:10,low,feature_request,email,integrations,135.6,247.7,4.0,False,True,True,False,False,False
TCK-15212,ACCT-0380,smb,North America,6,6252,05/14/2025 08:26,14-May-2025 11:47,medium,feature_request,email,billing,27.1,201.3,3.0,False,True,True,False,False,False
TCK-10678,ACCT-0691,smb,North America,31,4337,04/30/2025 17:53,30-Apr-2025 19:29,medium,feature_request,chat,core_support,10.3,96.4,4.0,False,True,True,True,True,True
TCK-18655,ACCT-0193,enterprise,North America,41,146314,01/04/2025 10:54,01/04/2025 15:53,medium,integration,phone,core_support,16.1,299.9,4.0,True,True,True,False,False,False
TCK-10617,ACCT-0023,smb,EMEA,38,5526,24-May-2025 20:04,25-May-2025 00:00,high,feature_request,chat,billing,173.4,236.2,2.0,True,False,True,False,False,False
TCK-15665,ACCT-0447,enterprise,EMEA,11,184583,03/22/2025 20:13,23-Mar-2025 16:22,low,integration,email ,integrations,20.1,1210.0,2.0,True,True,True,False,False,False
TCK-12786,ACCT-0338,midmarket,EMEA,18,11402,07/09/2025 11:23,10-Jul-2025 13:29,high,usability,email,integrations,27.3,1566.2,4.0,False,True,False,False,False,False
TCK-15490,ACCT-0204,midmarket,EMEA,31,25646,03/04/2025 01:16,03/04/2025 02:26,low,billing,email,Core Support,27.3,70.1,3.0,False,True,True,True,True,True
TCK-19792,ACCT-0904,smb,EMEA,30,6108,2025/03/24 16:25:00,2025/03/24 19:38:47,high,onboarding,webform,Int.,0.3,193.8,4.0,False,True,True,True,False,False
TCK-18578,ACCT-0214,smb,North America,12,2792,02-Feb-2025 05:03,2025/02/02 15:22:01,urgent,feature_request,chat,premium_support,46.9,619.0,4.0,True,True,False,False,False,False
TCK-10101,ACCT-0314,enterprise,EMEA,11,96531,06/30/2025 14:55,06/30/2025 23:51,medium,usability,chat,core_support,98.9,536.5,4.0,False,True,True,False,False,False
TCK-12652,ACCT-0262,enterprise,APAC,12,55819,24-Apr-2025 08:05,04/24/2025 22:18,high,feature_request,phone,core_support,,853.2,5.0,False,True,False,False,False,False
TCK-10135,ACCT-0791,SMB,EMEA,14,3336,14-Sep-2025 10:58,09/14/2025 16:14,medium,integration,email,integrations,77.9,316.2,4.0,True,True,True,False,False,False
TCK-16604,ACCT-0662,enterprise,EMEA,24,158446,09/14/2025 20:55,09/15/2025 03:21,medium,onboarding,chat,billing,20.5,386.9,3.0,False,True,True,False,False,False
TCK-11256,ACCT-1132,smb,APAC,30,3791,26-Jun-2025 10:19,06/26/2025 13:34,low,billing,chat,billing,49.0,195.5,3.0,False,True,True,True,True,True
TCK-17194,ACCT-0516,smb,EMEA,19,2572,09/21/2025 17:26,09/21/2025 21:44,high,onBoarding,chat,billing,14.5,258.0,4.0,False,True,True,False,False,False
TCK-16439,ACCT-0247,smb,APAC,29,6330,06/08/2025 14:59,08-Jun-2025 17:10,medium,usability,email,core_support,29.7,131.8,4.0,False,True,True,False,False,False
TCK-15292,ACCT-0390,midmarket,North America,16,11103,2025/06/05 13:08:00,06/05/2025 16:16,High,usability,chat,core_support,107.7,188.9,,False,True,True,False,False,False
TCK-10607,ACCT-0273,midmarket,EMEA,21,12728,2025/07/23 14:09:00,07/23/2025 15:42,urgent,onboarding,email,billing,61.3,93.5,4.0,False,False,True,False,False,False
TCK-14831,ACCT-0077,midmarket,North America,19,31255,08/02/2025 11:15,02-Aug-2025 18:10,high,integration,email,billing,74.2,415.7,3.0,False,True,True,False,False,False
TCK-15213,ACCT-0424,smb,EMEA,44,4874,03/20/2025 20:12,03/21/2025 02:56,medium,onboarding,email,core_support,157.4,404.1,3.0,False,True,True,False,False,False
TCK-19117,ACCT-0513,enterprise,North America,9,56495,04/12/2025 09:39,04/12/2025 17:52,high,product_bug,email,core_support,27.5,493.3,3.0,False,True,False,False,False,False
TCK-18093,ACCT-0559,midmarket,EMEA,30,35191,06-Oct-2025 15:56,10/06/2025 22:51,low,usability,chat,integrations,22.0,415.6,4.0,False,True,True,False,False,False
TCK-18672,ACCT-1241,midmarket,North America,30,40678,01/14/2025 17:02,15-Jan-2025 01:41,medium,billing,phone,integrations,187.9,519.1,3.0,True,False,True,False,False,False
TCK-10618,ACCT-0916,smb,EMEA,33,4967,2025/06/18 12:31:00,2025/06/18 19:09:51,medium,usability,chat,Int.,15.6,398.9,,False,True,True,False,False,False
TCK-18371,ACCT-0584,smb,N.A.,11,2794,06/14/2025 07:31,2025/06/14 19:01:14,medium,feature_request,chat,billing,60.4,690.2,3.0,False,True,True,False,False,False
TCK-14337,ACCT-0250,midmarket,APAC,46,23279,2025/06/11 17:00:00,06/12/2025 18:12,high,product_bug,email,integrations,112.4,1512.4,3.0,False,True,False,False,False,False
TCK-17513,ACCT-0675,smb,North America,14,7178,2025/04/16 08:03:00,04/16/2025 23:46,medium,billing,email,core_support,133.5,943.7,3.0,False,True,False,True,False,False
TCK-15513,ACCT-1060,midmarket,EMEA,35,32202,09/18/2025 14:51,09/18/2025 17:34,high,product_bug,chat,core_support,48.6,164.0,,False,True,True,False,False,False
TCK-15455,ACCT-0570,smb,North America,5,2168,2025/04/11 03:46:00,04/11/2025 05:36,urgent,feature_request,email,billing,87.1,110.7,4.0,False,False,True,False,False,False
TCK-21971,ACCT-0953,smb,EMEA,20,3277,09/17/2025 16:38,09/18/2025 00:18,medium,onboarding,chat,core_support,21.8,460.3,3.0,False,True,True,False,False,False
TCK-19728,ACCT-0482,midmarket,North America,17,43713,01-Jun-2025 17:10,06/01/2025 17:59,high,billing,chat,billing,11.7,49.2,,False,True,True,False,False,False
TCK-13015,ACCT-0434,smb,APAC,41,6153,03/16/2025 15:13,03/17/2025 00:49,high,usability,chat,billing,216.5,576.5,4.0,False,False,False,False,False,False
TCK-13292,ACCT-0586,smb,APAC,33,4375,14-Oct-2025 10:42,10/14/2025 15:17,medium,billing,email,billing,58.3,276.0,4.0,False,True,True,False,False,False
TCK-18785,ACCT-0962,midmarket,EMEA,19,37204,30-Mar-2025 17:16,2025/03/31 18:05:54,low,integration,chat,core_support,29.2,1489.9,,False,True,False,False,False,False
TCK-15865,ACCT-1282,midmarket,APAC,29,10677,2025/04/18 15:54:00,2025/04/18 20:38:47,low,feature_request,chat,premium_support,10.8,284.8,4.0,False,True,True,False,False,False
TCK-18000,ACCT-0497,smb,EMEA,36,5643,21-Apr-2025 10:20,2025/04/22 00:03:53,medium,integration,chat,integrations,403.4,823.9,2.0,False,False,False,True,True,True
TCK-14636,ACCT-0217,smb,North America,8,5484,09/24/2025 14:58,24-Sep-2025 17:44,low,onboarding,phone,core_support,32.7,167.0,3.0,False,True,True,False,False,False
TCK-21249,ACCT-1294,midmarket,EMEA,28,19367,05/01/2025 14:41,05/02/2025 15:00,medium,feature_request,email,premium_support,29.3,1459.6,3.0,True,True,False,False,False,False
TCK-21622,ACCT-0219,midmarket,APAC,30,13966,2025/08/26 13:14:00,08/26/2025 16:48,medium,billing,chat,billing,12.3,214.1,4.0,False,True,True,False,False,False
TCK-19155,ACCT-1071,smb,North America,14,3249,2025/01/12 18:06:00,01/12/2025 23:35,high,billing,email,integrations,81.4,329.5,3.0,True,True,True,False,False,False
TCK-17943,ACCT-0644,smb,North America,25,4545,10/10/2025 16:12,2025/10/10 18:42:55,medium,integration,chat,BILLING,20.3,150.9,4.0,False,True,True,False,False,False
TCK-18688,ACCT-0271,midmarket,North America,6,10883,06/14/2025 10:52,2025/06/15 08:24:48,medium,integration,email,core_support,355.3,1292.8,3.0,False,False,False,True,True,True
